reaction_id	probability	complex_diagnostic	complex_details	putative_GPR
rxn02177	0	HASCOMPLEXES	///kb|cpx.930 (0.0000; CPLX_NOTTHERE) ///kb|cpx.931 (0.0000; CPLX_NOTTHERE) 	
rxn02175	0.876114821012399	HASCOMPLEXES	///kb|cpx.1797 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1796 (0.8761; CPLX_FULL) 	fig|267377.1.peg.1093
rxn10299	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn10298	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn02596	0	HASCOMPLEXES	///kb|cpx.1226 (0.0000; CPLX_NOTTHERE) 	
rxn10295	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn10294	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn10297	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn10296	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn10291	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn10290	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn10293	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn10292	0	HASCOMPLEXES	///kb|cpx.122 (0.0000; CPLX_NOTTHERE) 	
rxn23749	0	HASCOMPLEXES	///kb|cpx.50338 (0.0000; CPLX_NOREPS) 	
rxn15121	0.00803577039173553	HASCOMPLEXES	///kb|cpx.908 (0.0000; CPLX_NOTTHERE) ///kb|cpx.770 (0.0080; CPLX_FULL) 	fig|267377.1.peg.1335
rxn02758	0	HASCOMPLEXES	///kb|cpx.50375 (0.0000; CPLX_NOTTHERE) 	
rxn10259	0	HASCOMPLEXES	///kb|cpx.210 (0.0000; CPLX_NOTTHERE) 	
rxn19646	0.00114364925532591	HASCOMPLEXES	///kb|cpx.1001 (0.0011; CPLX_FULL) 	fig|267377.1.peg.673
rxn02358	0	HASCOMPLEXES	///kb|cpx.216 (0.0000; CPLX_NOTTHERE) 	
rxn02359	0	HASCOMPLEXES	///kb|cpx.592 (0.0000; CPLX_NOTTHERE) 	
rxn02356	0	HASCOMPLEXES	///kb|cpx.216 (0.0000; CPLX_NOTTHERE) 	
rxn03409	0.993738213931181	HASCOMPLEXES	///kb|cpx.316 (0.9937; CPLX_FULL) 	fig|267377.1.peg.1206
rxn03408	0.599210559760716	HASCOMPLEXES	///kb|cpx.655 (0.5992; CPLX_FULL) 	fig|267377.1.peg.403
rxn03407	0.993738213931181	HASCOMPLEXES	///kb|cpx.316 (0.9937; CPLX_FULL) 	fig|267377.1.peg.1206
rxn03406	0.993738213931181	HASCOMPLEXES	///kb|cpx.316 (0.9937; CPLX_FULL) 	fig|267377.1.peg.1206
rxn08849	0	HASCOMPLEXES	///kb|cpx.34 (0.0000; CPLX_NOTTHERE) ///kb|cpx.35 (0.0000; CPLX_NOTTHERE) 	
rxn15235	0	HASCOMPLEXES	///kb|cpx.50998 (0.0000; CPLX_NOREPS) 	
rxn19739	0	HASCOMPLEXES	///kb|cpx.51210 (0.0000; CPLX_NOREPS) 	
rxn10255	0	HASCOMPLEXES	///kb|cpx.181 (0.0000; CPLX_NOTTHERE) 	
rxn10344	0.866660249838646	HASCOMPLEXES	///kb|cpx.1488 (0.8667; CPLX_FULL) 	(fig|267377.1.peg.1165 or fig|267377.1.peg.216)
rxn10343	0.866660249838646	HASCOMPLEXES	///kb|cpx.1488 (0.8667; CPLX_FULL) 	(fig|267377.1.peg.1165 or fig|267377.1.peg.216)
rxn10342	0	HASCOMPLEXES	///kb|cpx.301 (0.0000; CPLX_NOTTHERE) 	
rxn10341	0	HASCOMPLEXES	///kb|cpx.301 (0.0000; CPLX_NOTTHERE) 	
rxn10340	0	HASCOMPLEXES	///kb|cpx.301 (0.0000; CPLX_NOTTHERE) 	
rxn03538	0.86043676942079	HASCOMPLEXES	///kb|cpx.1597 (0.8604; CPLX_FULL) 	fig|267377.1.peg.938
rxn03535	0	HASCOMPLEXES	///kb|cpx.909 (0.0000; CPLX_NOTTHERE) ///kb|cpx.910 (0.0000; CPLX_NOTTHERE) 	
rxn03534	0	HASCOMPLEXES	///kb|cpx.599 (0.0000; CPLX_NOTTHERE) 	
rxn03537	0	HASCOMPLEXES	///kb|cpx.739 (0.0000; CPLX_NOTTHERE) 	
rxn03536	0	HASCOMPLEXES	///kb|cpx.739 (0.0000; CPLX_NOTTHERE) 	
rxn05366	0	HASCOMPLEXES	///kb|cpx.89 (0.0000; CPLX_NOTTHERE) 	
rxn05367	0.0124531892902006	HASCOMPLEXES	///kb|cpx.244 (0.0125; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.1211
rxn05364	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn05365	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn05362	0	HASCOMPLEXES	///kb|cpx.89 (0.0000; CPLX_NOTTHERE) 	
rxn05363	0.0124531892902006	HASCOMPLEXES	///kb|cpx.244 (0.0125; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.1211
rxn05360	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn05361	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn05368	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn05369	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn03247	0	HASCOMPLEXES	///kb|cpx.206 (0.0000; CPLX_NOTTHERE) 	
rxn03246	0	HASCOMPLEXES	///kb|cpx.382 (0.0000; CPLX_NOTTHERE) 	
rxn00904	0.102633607989301	HASCOMPLEXES	///kb|cpx.1273 (0.1026; CPLX_FULL) 	fig|267377.1.peg.96
rxn03244	0	HASCOMPLEXES	///kb|cpx.382 (0.0000; CPLX_NOTTHERE) 	
rxn00902	0.900034624979288	HASCOMPLEXES	///kb|cpx.182 (0.9000; CPLX_FULL) 	(fig|267377.1.peg.1063 or fig|267377.1.peg.1018)
rxn00903	0.99416040077594	HASCOMPLEXES	///kb|cpx.388 (0.9942; CPLX_FULL) 	fig|267377.1.peg.132
rxn03241	0	HASCOMPLEXES	///kb|cpx.206 (0.0000; CPLX_NOTTHERE) 	
rxn03240	0	HASCOMPLEXES	///kb|cpx.206 (0.0000; CPLX_NOTTHERE) 	
rxn05569	0	HASCOMPLEXES	///kb|cpx.1320 (0.0000; CPLX_NOTTHERE) 	
rxn03249	0	HASCOMPLEXES	///kb|cpx.382 (0.0000; CPLX_NOTTHERE) 	
rxn03248	0.396577459404692	HASCOMPLEXES	///kb|cpx.454 (0.3966; CPLX_FULL) ///kb|cpx.453 (0.0007; CPLX_FULL) 	fig|267377.1.peg.1212
rxn20198	0	HASCOMPLEXES	///kb|cpx.206 (0.0000; CPLX_NOTTHERE) 	
rxn23781	0	HASCOMPLEXES	///kb|cpx.50472 (0.0000; CPLX_NOREPS) ///kb|cpx.50594 (0.0000; CPLX_NOREPS) 	
rxn12822	0.216900316549898	HASCOMPLEXES	///kb|cpx.640 (0.2169; CPLX_FULL) 	fig|267377.1.peg.496
rxn24753	0	HASCOMPLEXES	///kb|cpx.50282 (0.0000; CPLX_NOREPS) ///kb|cpx.50706 (0.0000; CPLX_NOREPS) 	
rxn24752	0	HASCOMPLEXES	///kb|cpx.50282 (0.0000; CPLX_NOREPS) ///kb|cpx.50706 (0.0000; CPLX_NOREPS) 	
rxn24751	0	HASCOMPLEXES	///kb|cpx.50282 (0.0000; CPLX_NOREPS) ///kb|cpx.50706 (0.0000; CPLX_NOREPS) 	
rxn24750	0	HASCOMPLEXES	///kb|cpx.50282 (0.0000; CPLX_NOREPS) ///kb|cpx.50706 (0.0000; CPLX_NOREPS) 	
rxn19822	0	HASCOMPLEXES	///kb|cpx.51253 (0.0000; CPLX_NOREPS) 	
rxn04385	0.560630173572152	HASCOMPLEXES	///kb|cpx.1239 (0.5606; CPLX_FULL) 	fig|267377.1.peg.231
rxn04384	0.867896261211559	HASCOMPLEXES	///kb|cpx.180 (0.8679; CPLX_FULL) 	fig|267377.1.peg.951
rxn00340	0	HASCOMPLEXES	///kb|cpx.820 (0.0000; CPLX_NOTTHERE) 	
rxn00342	0.277809399910432	HASCOMPLEXES	///kb|cpx.1590 (0.2778; CPLX_FULL) 	fig|267377.1.peg.1266
rxn00343	0	HASCOMPLEXES	///kb|cpx.50956 (0.0000; CPLX_NOREPS) 	
rxn00346	0	HASCOMPLEXES	///kb|cpx.1887 (0.0000; CPLX_NOTTHERE) 	
rxn00347	0	HASCOMPLEXES	///kb|cpx.1441 (0.0000; CPLX_NOTTHERE) 	
rxn05494	0	HASCOMPLEXES	///kb|cpx.1076 (0.0000; CPLX_NOREPS) ///kb|cpx.1758 (0.0000; CPLX_NOREPS_AND_NOTTHERE) ///kb|cpx.414 (0.0000; CPLX_NOTTHERE) 	
rxn05496	0	HASCOMPLEXES	///kb|cpx.1076 (0.0000; CPLX_NOREPS) ///kb|cpx.776 (0.0000; CPLX_NOREPS) 	
rxn24288	0	HASCOMPLEXES	///kb|cpx.50321 (0.0000; CPLX_NOTTHERE) 	
rxn25371	0	HASCOMPLEXES	///kb|cpx.50723 (0.0000; CPLX_NOREPS) 	
rxn10196	0.0358046038142335	HASCOMPLEXES	///kb|cpx.1102 (0.0358; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.167
rxn10197	0.00590738911561458	HASCOMPLEXES	///kb|cpx.1288 (0.0059; CPLX_FULL) ///kb|cpx.1289 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.1079
rxn10194	0.0358046038142335	HASCOMPLEXES	///kb|cpx.1102 (0.0358; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.167
rxn10195	0.0358046038142335	HASCOMPLEXES	///kb|cpx.1102 (0.0358; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.167
rxn10192	0.00289216778836161	HASCOMPLEXES	///kb|cpx.806 (0.0029; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.1088
rxn10193	0.036574538513259	HASCOMPLEXES	///kb|cpx.131 (0.0366; CPLX_FULL) 	(fig|267377.1.peg.1088 or fig|267377.1.peg.356 or fig|267377.1.peg.1293)
rxn04143	0.0918403114839985	HASCOMPLEXES	///kb|cpx.339 (0.0918; CPLX_FULL) 	fig|267377.1.peg.539
rxn10191	0	HASCOMPLEXES	///kb|cpx.889 (0.0000; CPLX_NOTTHERE) 	
rxn18179	0	HASCOMPLEXES	///kb|cpx.50918 (0.0000; CPLX_NOREPS) ///kb|cpx.50278 (0.0000; CPLX_NOREPS) 	
rxn00016	0	HASCOMPLEXES	///kb|cpx.1112 (0.0000; CPLX_NOTTHERE) 	
rxn00011	0.991055742830519	HASCOMPLEXES	///kb|cpx.823 (0.0000; CPLX_NOTTHERE) ///kb|cpx.993 (0.0000; CPLX_NOTTHERE) ///kb|cpx.990 (0.0000; CPLX_NOTTHERE) ///kb|cpx.994 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1105 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1103 (0.0000; CPLX_NOTTHERE) ///kb|cpx.991 (0.9911; CPLX_FULL) ///kb|cpx.1104 (0.0000; CPLX_NOTTHERE) ///kb|cpx.992 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.651 and (fig|267377.1.peg.650 or fig|267377.1.peg.142))
rxn00010	0	HASCOMPLEXES	///kb|cpx.596 (0.0000; CPLX_NOTTHERE) 	
rxn01895	0	HASCOMPLEXES	///kb|cpx.1168 (0.0000; CPLX_NOTTHERE) 	
rxn01537	0	HASCOMPLEXES	///kb|cpx.710 (0.0000; CPLX_NOTTHERE) 	
rxn00018	0	HASCOMPLEXES	///kb|cpx.211 (0.0000; CPLX_NOTTHERE) ///kb|cpx.212 (0.0000; CPLX_NOTTHERE) ///kb|cpx.213 (0.0000; CPLX_NOTTHERE) 	
rxn05638	0	HASCOMPLEXES	///kb|cpx.1476 (0.0000; CPLX_NOREPS) ///kb|cpx.410 (0.0000; CPLX_NOTTHERE) 	
rxn05148	0.0108479123725256	HASCOMPLEXES	///kb|cpx.856 (0.0108; CPLX_PARTIAL_1_of_3) 	fig|267377.1.peg.1182
rxn05149	0	HASCOMPLEXES	///kb|cpx.371 (0.0000; CPLX_NOREPS) 	
rxn05146	0	HASCOMPLEXES	///kb|cpx.1822 (0.0000; CPLX_NOREPS) ///kb|cpx.825 (0.0000; CPLX_NOREPS) 	
rxn28046	0	HASCOMPLEXES	///kb|cpx.51022 (0.0000; CPLX_NOTTHERE) 	
rxn05144	0.99373869477484	HASCOMPLEXES	///kb|cpx.819 (0.9937; CPLX_FULL) ///kb|cpx.818 (0.9649; CPLX_FULL) 	fig|267377.1.peg.1656 or fig|267377.1.peg.103
rxn05145	0.976370915581953	HASCOMPLEXES	///kb|cpx.237 (0.9764; CPLX_FULL) 	(fig|267377.1.peg.1098 and (fig|267377.1.peg.345 or fig|267377.1.peg.1095) and fig|267377.1.peg.1096 and fig|267377.1.peg.1097)
rxn05143	0	HASCOMPLEXES	///kb|cpx.50530 (0.0000; CPLX_NOREPS) 	
rxn20508	0	HASCOMPLEXES	///kb|cpx.785 (0.0000; CPLX_NOTTHERE) 	
rxn20509	0.991321329180099	HASCOMPLEXES	///kb|cpx.1664 (0.9913; CPLX_FULL) 	fig|267377.1.peg.1605
rxn05388	0.0124531892902006	HASCOMPLEXES	///kb|cpx.244 (0.0125; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.1211
rxn05389	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn05380	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn05381	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn05382	0	HASCOMPLEXES	///kb|cpx.89 (0.0000; CPLX_NOTTHERE) 	
rxn05383	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05384	0.0124531892902006	HASCOMPLEXES	///kb|cpx.244 (0.0125; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.1211
rxn05385	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn05386	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn05387	0	HASCOMPLEXES	///kb|cpx.89 (0.0000; CPLX_NOTTHERE) 	
rxn24376	0	HASCOMPLEXES	///kb|cpx.51321 (0.0000; CPLX_NOREPS) 	
rxn01644	0.0211609746971462	HASCOMPLEXES	///kb|cpx.1480 (0.0212; CPLX_FULL) 	fig|267377.1.peg.576
rxn01647	0.110228798921275	HASCOMPLEXES	///kb|cpx.287 (0.1102; CPLX_FULL) 	fig|267377.1.peg.185
rxn01646	0.110228798921275	HASCOMPLEXES	///kb|cpx.287 (0.1102; CPLX_FULL) ///kb|cpx.1611 (0.0116; CPLX_FULL) 	fig|267377.1.peg.185
rxn01641	0	HASCOMPLEXES	///kb|cpx.751 (0.0000; CPLX_NOTTHERE) 	
rxn01640	0.0180255769700638	HASCOMPLEXES	///kb|cpx.1272 (0.0180; CPLX_FULL) 	fig|267377.1.peg.378
rxn01643	0.982149429888001	HASCOMPLEXES	///kb|cpx.1717 (0.9821; CPLX_FULL) 	fig|267377.1.peg.1391
rxn01390	0	HASCOMPLEXES	///kb|cpx.588 (0.0000; CPLX_NOTTHERE) 	
rxn16291	0	HASCOMPLEXES	///kb|cpx.50477 (0.0000; CPLX_NOREPS) 	
rxn01649	0.110228798921275	HASCOMPLEXES	///kb|cpx.288 (0.0034; CPLX_FULL) ///kb|cpx.287 (0.1102; CPLX_FULL) 	fig|267377.1.peg.185
rxn01648	0.312148680239896	HASCOMPLEXES	///kb|cpx.644 (0.3121; CPLX_FULL) 	fig|267377.1.peg.327
rxn01399	0	HASCOMPLEXES	///kb|cpx.50649 (0.0000; CPLX_NOREPS) 	
rxn00179	0.0069024365501204	HASCOMPLEXES	///kb|cpx.1204 (0.0069; CPLX_FULL) 	fig|267377.1.peg.385
rxn00178	0.396577459404692	HASCOMPLEXES	///kb|cpx.454 (0.3966; CPLX_FULL) ///kb|cpx.453 (0.0007; CPLX_FULL) ///kb|cpx.666 (0.0344; CPLX_FULL) 	fig|267377.1.peg.1212
rxn08811	0	HASCOMPLEXES	///kb|cpx.34 (0.0000; CPLX_NOTTHERE) ///kb|cpx.35 (0.0000; CPLX_NOTTHERE) 	
rxn00173	0	HASCOMPLEXES	///kb|cpx.945 (0.0000; CPLX_NOTTHERE) 	
rxn00172	0.0209159666587124	HASCOMPLEXES	///kb|cpx.1481 (0.0209; CPLX_FULL) ///kb|cpx.1482 (0.0023; CPLX_FULL) 	fig|267377.1.peg.253
rxn00171	0.117052568871338	HASCOMPLEXES	///kb|cpx.712 (0.0000; CPLX_NOTTHERE) ///kb|cpx.843 (0.1171; CPLX_FULL) 	fig|267377.1.peg.802
rxn28100	0.994128127443215	HASCOMPLEXES	///kb|cpx.1319 (0.9941; CPLX_FULL) 	fig|267377.1.peg.1146
rxn00175	0.954979490953692	HASCOMPLEXES	///kb|cpx.848 (0.9550; CPLX_FULL) 	(fig|267377.1.peg.148 or fig|267377.1.peg.1274)
rxn01241	0.790083894415166	HASCOMPLEXES	///kb|cpx.973 (0.0048; CPLX_FULL) ///kb|cpx.976 (0.0017; CPLX_FULL) ///kb|cpx.975 (0.0341; CPLX_FULL) ///kb|cpx.972 (0.7901; CPLX_FULL) ///kb|cpx.971 (0.0345; CPLX_FULL) ///kb|cpx.974 (0.0327; CPLX_FULL) 	fig|267377.1.peg.1332
rxn08335	0.728831306156618	HASCOMPLEXES	///kb|cpx.998 (0.0058; CPLX_FULL) ///kb|cpx.996 (0.7288; CPLX_FULL) 	(fig|267377.1.peg.919 and fig|267377.1.peg.439)
rxn20617	0.0069024365501204	HASCOMPLEXES	///kb|cpx.1204 (0.0069; CPLX_FULL) 	fig|267377.1.peg.385
rxn05034	0	HASCOMPLEXES	///kb|cpx.1817 (0.0000; CPLX_NOTTHERE) 	
rxn01249	0	HASCOMPLEXES	///kb|cpx.50593 (0.0000; CPLX_NOREPS) 	
rxn05039	0	HASCOMPLEXES	///kb|cpx.50752 (0.0000; CPLX_NOREPS) 	
rxn05537	0.00858639436730884	HASCOMPLEXES	///kb|cpx.66 (0.0086; CPLX_FULL) ///kb|cpx.58 (0.0000; CPLX_NOTTHERE) ///kb|cpx.63 (0.0000; CPLX_NOTTHERE) ///kb|cpx.68 (0.0000; CPLX_NOTTHERE) ///kb|cpx.65 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.413 or fig|267377.1.peg.929)
rxn05535	0.00858639436730884	HASCOMPLEXES	///kb|cpx.66 (0.0086; CPLX_FULL) ///kb|cpx.58 (0.0000; CPLX_NOTTHERE) ///kb|cpx.63 (0.0000; CPLX_NOTTHERE) ///kb|cpx.68 (0.0000; CPLX_NOTTHERE) ///kb|cpx.65 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.413 or fig|267377.1.peg.929)
rxn11937	0	HASCOMPLEXES	///kb|cpx.1119 (0.0000; CPLX_NOTTHERE) 	
rxn11934	0	HASCOMPLEXES	///kb|cpx.1225 (0.0000; CPLX_NOTTHERE) 	
rxn11932	0	HASCOMPLEXES	///kb|cpx.501 (0.0000; CPLX_NOTTHERE) 	
rxn01807	0	HASCOMPLEXES	///kb|cpx.74 (0.0000; CPLX_NOTTHERE) 	
rxn01806	0	HASCOMPLEXES	///kb|cpx.1570 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1569 (0.0000; CPLX_NOTTHERE) 	
rxn11938	0.729258673290426	HASCOMPLEXES	///kb|cpx.1020 (0.7293; CPLX_FULL) ///kb|cpx.1022 (0.4381; CPLX_FULL) ///kb|cpx.1021 (0.0560; CPLX_FULL) 	(fig|267377.1.peg.1247 and fig|267377.1.peg.70)
rxn08040	0.39392160249492	HASCOMPLEXES	///kb|cpx.497 (0.3939; CPLX_FULL) 	fig|267377.1.peg.1423
rxn08199	0	HASCOMPLEXES	///kb|cpx.383 (0.0000; CPLX_NOTTHERE) 	
rxn10010	0	HASCOMPLEXES	///kb|cpx.41 (0.0000; CPLX_NOTTHERE) 	
rxn00931	0	HASCOMPLEXES	///kb|cpx.216 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1510 (0.0000; CPLX_NOTTHERE) ///kb|cpx.217 (0.0000; CPLX_NOTTHERE) 	
rxn09111	0	HASCOMPLEXES	///kb|cpx.210 (0.0000; CPLX_NOTTHERE) 	
rxn09110	0	HASCOMPLEXES	///kb|cpx.210 (0.0000; CPLX_NOTTHERE) 	
rxn09113	0	HASCOMPLEXES	///kb|cpx.210 (0.0000; CPLX_NOTTHERE) 	
rxn09112	0	HASCOMPLEXES	///kb|cpx.210 (0.0000; CPLX_NOTTHERE) 	
rxn09114	0	HASCOMPLEXES	///kb|cpx.210 (0.0000; CPLX_NOTTHERE) 	
rxn06600	0	HASCOMPLEXES	///kb|cpx.1668 (0.0000; CPLX_NOTTHERE) 	
rxn17199	0	HASCOMPLEXES	///kb|cpx.51080 (0.0000; CPLX_NOTTHERE) ///kb|cpx.50001 (0.0000; CPLX_NOTTHERE) ///kb|cpx.839 (0.0000; CPLX_NOTTHERE) 	
rxn02429	0	HASCOMPLEXES	///kb|cpx.1338 (0.0000; CPLX_NOTTHERE) 	
rxn01739	0.930003042149222	HASCOMPLEXES	///kb|cpx.1436 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1439 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1438 (0.9300; CPLX_FULL) 	fig|267377.1.peg.320
rxn01738	0	HASCOMPLEXES	///kb|cpx.50282 (0.0000; CPLX_NOREPS) ///kb|cpx.50706 (0.0000; CPLX_NOREPS) 	
rxn01737	0	HASCOMPLEXES	///kb|cpx.88 (0.0000; CPLX_NOTTHERE) 	
rxn00599	0	HASCOMPLEXES	///kb|cpx.1404 (0.0000; CPLX_NOTTHERE) 	
rxn08655	0.247150965966167	HASCOMPLEXES	///kb|cpx.363 (0.2472; CPLX_PARTIAL_1_of_3) 	fig|267377.1.peg.1067
rxn11737	0	HASCOMPLEXES	///kb|cpx.51291 (0.0000; CPLX_NOREPS) 	
rxn01029	0	HASCOMPLEXES	///kb|cpx.1725 (0.0000; CPLX_NOTTHERE) 	
rxn01028	0.00581338126665692	HASCOMPLEXES	///kb|cpx.465 (0.0058; CPLX_FULL) 	(fig|267377.1.peg.439 or fig|267377.1.peg.1358)
rxn00751	0	HASCOMPLEXES	///kb|cpx.50396 (0.0000; CPLX_NOTTHERE) 	
rxn00756	0.0177580490452696	HASCOMPLEXES	///kb|cpx.1768 (0.0178; CPLX_FULL) 	fig|267377.1.peg.873
rxn01021	0	HASCOMPLEXES	///kb|cpx.311 (0.0000; CPLX_NOTTHERE) ///kb|cpx.50409 (0.0000; CPLX_NOTTHERE) 	
rxn01022	0.847134696653949	HASCOMPLEXES	///kb|cpx.638 (0.8471; CPLX_FULL) 	fig|267377.1.peg.185
rxn01025	0.776094366115968	HASCOMPLEXES	///kb|cpx.487 (0.7761; CPLX_FULL) 	fig|267377.1.peg.869
rxn06556	0	NOCOMPLEXES		
rxn19030	0.994972783527597	HASCOMPLEXES	///kb|cpx.991 (0.9911; CPLX_FULL) ///kb|cpx.50385 (0.9911; CPLX_FULL) ///kb|cpx.51193 (0.9950; CPLX_FULL) 	fig|267377.1.peg.651 or (fig|267377.1.peg.651 and (fig|267377.1.peg.650 or fig|267377.1.peg.142)) or (fig|267377.1.peg.650 or fig|267377.1.peg.142)
rxn22116	0	HASCOMPLEXES	///kb|cpx.50754 (0.0000; CPLX_NOREPS) 	
rxn02929	0.344289751934933	HASCOMPLEXES	///kb|cpx.1730 (0.3443; CPLX_FULL) 	fig|267377.1.peg.923
rxn02928	0.344289751934933	HASCOMPLEXES	///kb|cpx.1730 (0.3443; CPLX_FULL) 	fig|267377.1.peg.923
rxn02297	0.593547013429709	HASCOMPLEXES	///kb|cpx.1337 (0.5935; CPLX_FULL) 	fig|267377.1.peg.1574
rxn09240	0.294223860140882	HASCOMPLEXES	///kb|cpx.1046 (0.2942; CPLX_FULL) 	(fig|267377.1.peg.1370 and fig|267377.1.peg.941)
rxn02925	0.0145505580391189	HASCOMPLEXES	///kb|cpx.395 (0.0146; CPLX_FULL) 	fig|267377.1.peg.865
rxn02927	0	HASCOMPLEXES	///kb|cpx.999 (0.0000; CPLX_NOTTHERE) 	
rxn11738	0	HASCOMPLEXES	///kb|cpx.51291 (0.0000; CPLX_NOREPS) ///kb|cpx.50757 (0.0000; CPLX_NOREPS) 	
rxn02103	0.111975245706426	HASCOMPLEXES	///kb|cpx.812 (0.1120; CPLX_FULL) 	fig|267377.1.peg.1133
rxn02102	0.111975245706426	HASCOMPLEXES	///kb|cpx.812 (0.1120; CPLX_FULL) 	fig|267377.1.peg.1133
rxn04970	0	HASCOMPLEXES	///kb|cpx.50040 (0.0000; CPLX_NOREPS) 	
rxn01663	0	HASCOMPLEXES	///kb|cpx.1761 (0.0000; CPLX_NOTTHERE) 	
rxn04604	0	HASCOMPLEXES	///kb|cpx.1168 (0.0000; CPLX_NOTTHERE) 	
rxn04602	0	HASCOMPLEXES	///kb|cpx.446 (0.0000; CPLX_NOTTHERE) 	
rxn04603	0	HASCOMPLEXES	///kb|cpx.1787 (0.0000; CPLX_NOTTHERE) 	
rxn04600	0	HASCOMPLEXES	///kb|cpx.651 (0.0000; CPLX_NOTTHERE) 	
rxn04601	0	HASCOMPLEXES	///kb|cpx.446 (0.0000; CPLX_NOTTHERE) 	
rxn03514	0.994627788899818	HASCOMPLEXES	///kb|cpx.798 (0.9946; CPLX_FULL) 	fig|267377.1.peg.1662
rxn15138	0	HASCOMPLEXES	///kb|cpx.1226 (0.0000; CPLX_NOTTHERE) 	
rxn27239	0	HASCOMPLEXES	///kb|cpx.50201 (0.0000; CPLX_NOREPS) ///kb|cpx.51053 (0.0000; CPLX_NOREPS) ///kb|cpx.50002 (0.0000; CPLX_NOREPS) ///kb|cpx.50197 (0.0000; CPLX_NOREPS) ///kb|cpx.50353 (0.0000; CPLX_NOREPS) ///kb|cpx.51169 (0.0000; CPLX_NOREPS) ///kb|cpx.51377 (0.0000; CPLX_NOREPS) ///kb|cpx.50529 (0.0000; CPLX_NOREPS) ///kb|cpx.51071 (0.0000; CPLX_NOREPS) 	
rxn27238	0	HASCOMPLEXES	///kb|cpx.50201 (0.0000; CPLX_NOREPS) ///kb|cpx.51053 (0.0000; CPLX_NOREPS) ///kb|cpx.50002 (0.0000; CPLX_NOREPS) ///kb|cpx.50197 (0.0000; CPLX_NOREPS) ///kb|cpx.50353 (0.0000; CPLX_NOREPS) ///kb|cpx.51169 (0.0000; CPLX_NOREPS) ///kb|cpx.51377 (0.0000; CPLX_NOREPS) ///kb|cpx.50529 (0.0000; CPLX_NOREPS) ///kb|cpx.51071 (0.0000; CPLX_NOREPS) 	
rxn04772	0	HASCOMPLEXES	///kb|cpx.50534 (0.0000; CPLX_NOREPS) 	
