cco_keggcompound_id	cco_chebi_id
C03980	1088
C12024	29548
C10945	28323
C19503	18153
C09856	3430
C14778	34162
C05275	10723
C15686	80022
C12040	29689
C06535	27953
C12164	31667
C14091	36466
C04590	16206
C11455	17813
C09521	7783
C07361	8232
C02631	17275
C05386	27886
C17548	81175
C08145	4532
C19307	78897
C19309	46916
C10786	9438
C07447	48978
C03028	9534
C03918	38410
C19195	82290
C06665	471744
C12011	29569
C10759	2696
C00512	15515
C09844	27961
C07313	9288
C12339	31503
C12388	32050
C12017	29621
C01319	16170
C07669	5383
C00044	15996
C07149	71941
C09326	2534
C08333	6483
C16549	80557
C05852	28478
C18793	81964
C11648	2315
C08331	5578
C04703	17954
C11655	2882
C15724	80054
C10464	68051
C16430	71719
C09129	3470
C12512	31547
C05912	15618
C00575	17489
C07355	448
C05622	6664
C07621	6808
C09040	2887
C09357	3063
C14597	34226
C02993	17537
C09706	8030
C11748	5098
C07627	8405
C05512	28997
C05290	27576
C01180	33574
C10989	5135
C06746	18177
C10420	5304
C00379	17151
C01233	16929
C18222	52485
C09017	8368
C07294	29852
C03594	17500
C06240	70738
C12234	31544
C11976	29528
C03601	16730
C08806	3953
C19007	82141
C08322	27781
C11909	27645
C07591	8050
C09562	9631
C08999	3368
C15627	79993
C08458	8995
C09955	7719
C00557	16486
C06967	4670
C05163	15975
C14744	34664
C06441	28566
C07460	3602
C15157	79675
C11891	29518
C08630	69744
C10965	3018
C03298	50601
C10015	10121
C15083	79602
C19325	82387
C03079	32811
C01566	16698
C02200	13497
C09511	6936
C13788	35039
C15156	79674
C06265	27594
C00295	16742
C14225	34581
C01792	16548
C02027	17133
C15965	80214
C17491	81129
C19367	82423
C09777	4685
C10536	9507
C09230	7767
C15309	79811
C09978	9915
C12184	31896
C06956	4551
C00318	16347
C15011	79534
C18595	38591
C17981	81432
C09859	4999
C04409	19448
C03486	15868
C19320	82382
C18866	82023
C08673	754
C10334	4704
C15988	49254
C18721	81914
C00400	15409
C09608	8038
C10947	82790
C18205	81584
C01804	15955
C10896	3015
C03423	38266
C14252	34058
C15425	62112
C09477	5817
C14117	34885
C10866	9059
C02471	16856
C09716	8891
C10305	2991
C09678	5648
C16617	80611
C16332	80453
C18054	49197
C01921	17687
C00708	37181
C09153	744
C07108	41774
C15079	79598
C18841	82002
C01347	10534
C04562	16239
C14420	34761
C00849	27750
C16150	17688
C08092	7798
C01478	18231
C00036	30744
C06656	15426
C01601	29019
C05172	29269
C04812	27695
C05568	27487
C19487	82516
C13885	34081
C19079	82204
C19124	82245
C12054	29693
C14710	46645
C08114	3504
C19405	82453
C13086	32060
C11329	7161
C14231	34423
C02659	15348
C06081	28600
C14340	34378
C09388	4409
C11519	17945
C08359	1188
C01801	28816
C14824	34484
C08389	8475
C12286	32319
C02498	16011
C12240	31525
C04360	27395
C16209	80380
C06022	71619
C01880	17915
C11188	7491
C14665	34903
C18427	81739
C04207	16606
C18571	81839
C19566	82564
C04205	17318
C12212	72725
C15047	79567
C01319	25195
C12627	31227
C17609	81215
C00857	18304
C18573	81841
C11640	7941
C08560	7032
C07225	50694
C08381	28415
C00636	18205
C15229	79736
C01554	28859
C19321	82383
C02154	5445
C17145	80946
C17779	81331
C00239	15918
C12377	32198
C02123	30850
C02198	15627
C04371	17919
C11414	233
C14169	34981
C08371	4608
C11717	4284
C05502	67237
C19382	82435
C05449	28533
C02305	17287
C18045	81471
C08545	9246
C14923	79448
C10683	5266
C07010	5123
C03958	35940
C09880	36740
C07132	9544
C11021	4510
C11262	2038
C06710	9141
C17386	81050
C10077	6682
C13487	79396
C09919	69499
C16471	80514
C07943	4798
C04773	16409
C18635	79176
C01289	62958
C18856	82015
C09001	2007
C17683	81272
C01742	18394
C10612	8270
C11232	4641
C17834	81360
C00034	35154
C11588	48690
C00817	46644
C06751	47914
C08627	5760
C06196	28806
C06539	28487
C04576	18082
C16820	80753
C07555	1911
C04236	1467
C10296	2615
C02200	22102
C00481	17241
C00493	16119
C00312	17399
C18051	50273
C15493	50648
C14817	34549
C03093	17313
C18935	82076
C10094	514
C03097	28749
C12616	32162
C13908	47040
C14149	21695
C15472	30549
C06326	49259
C14232	34360
C05295	75308
C12109	29513
C00523	16032
C08072	7452
C14226	35096
C02879	15795
C15174	79692
C18461	83920
C08643	5728
C19394	82443
C15789	20747
C09366	3164
C14119	34886
C09908	27607
C00870	16836
C11456	10471
C10374	6999
C10196	9992
C19068	82193
C02953	64277
C00380	16040
C18582	81847
C06177	8821
C06142	28885
C07113	27632
C10953	83645
C00092	4170
C17383	53470
C18742	75711
C18796	60908
C04525	17038
C15710	80042
C17091	80920
C15306	79808
C00441	18051
C05314	48352
C07605	3103
C10848	3043
C00540	15463
C10325	4414
C11030	8712
C08590	10223
C03680	27384
C05933	43088
C19580	82574
C02591	16308
C00394	62254
C05141	27974
C16986	69082
C16985	80843
C18195	66898
C14344	34359
C15492	52075
C11214	9549
C09228	69934
C03582	27881
C09808	8048
C18219	81594
C11922	85368
C16987	68232
C13453	32304
C06398	61530
C16224	80391
C15751	80079
C11504	29216
C00745	17688
C08108	3517
C11387	4999
C10607	7039
C15816	50593
C05907	27686
C00212	45327
C19032	82162
C11600	5846
C15738	80067
C00088	25567
C17795	81343
C09496	6478
C05399	27527
C16605	80600
C12979	31379
C11078	5009
C06830	2739
C14602	50446
C06146	27444
C12233	31789
C17644	81240
C05698	9096
C01620	49060
C11141	10
C19395	82444
C08586	27705
C04589	16544
C04900	37645
C11024	5008
C19538	82543
C05644	28549
C00803	17418
C13631	33613
C11074	9384
C06422	36217
C08726	75314
C01657	28828
C02537	17160
C03360	17440
C10964	3016
C17066	80902
C13783	35040
C10832	9126
C12691	31364
C19456	82492
C11355	18198
C14594	34352
C05946	4083
C11476	6182
C15164	79682
C03401	16303
C15966	80215
C05699	27760
C03007	27449
C08927	2936
C15632	41633
C00460	17625
C04491	16726
C18848	82007
C00307	16436
C02932	29053
C03003	7285
C10080	67547
C01746	18049
C13958	34150
C14346	34576
C10054	3327
C13665	31085
C10898	1026
C17413	81069
C17979	81430
C08594	5087
C12319	32331
C04822	15629
C07861	9701
C02691	11222
C08584	3375
C11051	1310
C15781	19812
C18888	84008
C10333	5977
C03918	38409
C17940	81396
C10246	2996
C17724	81296
C02290	17159
C14355	34249
C17744	81309
C15317	79819
C05786	47955
C05537	7341
C02655	62111
C06307	28359
C07069	6431
C19413	82460
C14763	36664
C02232	15490
C03564	36761
C03927	28630
C11984	29522
C06210	1132
C09180	8833
C09356	3575
C11583	1831
C00651	48031
C16173	76450
C16321	60961
C03572	27895
C02617	27418
C19271	82351
C06310	4648
C00936	28729
C17112	80938
C06912	3732
C11127	9666
C07629	4453
C16501	24012
C13376	31377
C06888	3506
C06847	3061
C13877	60286
C07997	41948
C08717	9143
C11200	6407
C19083	50245
C04776	16981
C05575	15781
C02108	50360
C09095	5512
C11059	27936
C05528	16894
C07103	18400
C12116	29580
C02926	17289
C08368	27706
C02677	4613
C06602	27929
C13085	32144
C17394	81057
C09957	5314
C07164	6809
C01710	16697
C16348	80465
C06740	16063
C08338	8423
C12344	31041
C18707	81902
C11105	2131
C16888	80780
C03590	28719
C07695	9179
C03470	17559
C07864	8768
C00078	16828
C06044	1879
C08592	4746
C10996	4312
C12231	31543
C08498	27733
C08589	79068
C02614	29003
C18490	83999
C00553	15402
C15362	79864
C18650	38504
C18067	50451
C09792	7519
C06896	554446
C11081	4738
C04071	17175
C09010	6133
C14452	34856
C01230	17528
C08352	42606
C05777	28265
C00150	28685
C19264	82345
C00796	4513
C16578	80581
C16420	20302
C06952	3699
C18508	39178
C14748	34306
C07090	28906
C09923	4041
C08151	6723
C06838	2955
C07421	7982
C11491	7440
C00158	30769
C12379	31144
C15080	79599
C09605	10076
C08802	3949
C04346	68516
C10278	7666
C18752	81936
C08601	28838
C16919	80796
C04819	10393
C17989	81440
C07431	8061
C01044	48429
C09384	10364
C10065	5323
C01592	18131
C00898	30924
C12427	31047
C00455	16171
C15369	79871
C10133	3195
C11732	4524
C04282	16352
C06185	9173
C05809	1617
C03167	18124
C19092	82214
C10899	2600
C13895	34110
C07642	27919
C13818	34751
C11416	50215
C18083	69042
C16783	80723
C04280	17110
C12138	31463
C01621	48549
C06089	23375
C19278	82357
C16606	80601
C07438	8080
C18459	81760
C01766	15394
C05274	28493
C04093	16172
C11815	5980
C06717	16768
C18728	81918
C18386	81722
C16835	80762
C10273	7870
C10206	3917
C01263	15649
C11085	5007
C17588	65043
C11579	2302
C11338	3151
C00682	67110
C11671	4458
C16661	80647
C11039	836
C09998	2681
C00497	30796
C09454	5177
C16965	80829
C03898	28167
C14261	35018
C08071	7451
C18843	82004
C06230	28199
C18981	82120
C04133	16878
C11893	29550
C10706	6574
C00352	47987
C06005	53338
C06244	27856
C10145	5192
C04666	17805
C13927	34541
C09637	10359
C12035	29555
C17710	81285
C04672	15653
C11582	1046
C05827	28104
C03716	16859
C14577	34710
C18652	38549
C13730	34808
C10778	7905
C06804	46195
C19041	82169
C02033	28292
C08848	28373
C02442	17458
C01111	17508
C03228	17611
C00836	16566
C11404	204
C13628	31124
C02097	14086
C08064	75439
C16181	80364
C05921	3110
C04776	62464
C15718	80048
C18097	81500
C12023	29702
C16778	64213
C08753	3192
C17689	81277
C13355	47943
C16923	80799
C12258	31238
C15072	79592
C14951	79475
C02222	1184
C18379	81716
C09588	6705
C10233	6110
C16460	30501
C08166	9635
C18558	40909
C07651	72583
C11719	6338
C10738	8917
C02064	8504
C04674	17446
C12002	77011
C04835	15556
C14348	34578
C10321	5642
C16509	80541
C00887	17045
C00854	18099
C06572	473992
C08354	28552
C01201	15827
C17276	17336
C14818	29033
C10023	2979
C12394	31751
C06638	28555
C03246	37463
C04867	15581
C12641	31121
C15427	79927
C09546	5999
C00682	17236
C10220	1394
C11944	23285
C09509	6927
C09067	3321
C06551	15930
C11369	5107
C02367	18037
C10367	10429
C07582	37066
C15016	79539
C12322	32336
C07376	71428
C02948	18351
C09584	9966
C10491	6521
C10030	3689
C01312	15552
C03347	28016
C11810	7621
C10304	5187
C01481	16433
C14481	34090
C00772	17646
C10460	5352
C01527	16065
C04111	1439
C16974	80836
C11268	3089
C11973	29542
C11658	2319
C15884	64792
C14556	34512
C01517	7476
C14293	34458
C08430	3867
C05946	30923
C05859	81086
C01198	16104
C01685	17773
C00845	15474
C09222	6740
C03843	2128
C17914	81377
C09723	49274
C02143	21288
C12408	31049
C16223	80390
C12168	31436
C01283	17928
C01760	49164
C01920	15523
C02864	17161
C14787	52431
C00146	15882
C16416	80489
C03845	16608
C13199	32149
C05789	6320
C15502	38159
C18920	82062
C16714	80678
C11249	29005
C09486	6029
C14871	34962
C00792	15816
C16946	80814
C17083	80913
C11428	28951
C15354	79856
C03837	17763
C14596	34748
C06686	27779
C03935	16784
C03743	16746
C09629	10357
C03682	2165
C11605	7426
C06184	7321
C11403	64229
C00568	30753
C16635	80627
C18324	81672
C02953	15375
C05265	28528
C10315	3687
C03861	17036
C13747	25858
C07594	27815
C06676	28947
C09147	65552
C02714	17768
C07177	6827
C15043	79563
C19109	82231
C12160	31874
C09098	3363
C17100	80926
C19473	82504
C10560	4914
C02226	30719
C15143	79661
C10222	10150
C00885	29780
C00376	17898
C15504	48948
C04293	16514
C09156	4810
C12755	31821
C19401	82449
C05258	27402
C04377	16568
C17563	81186
C10707	7505
C10880	9044
C14958	79482
C10255	4582
C14471	34416
C10572	2989
C02261	28797
C16357	62207
C15312	79814
C09676	5552
C16583	72694
C06955	28544
C01991	16724
C08242	27603
C12141	74793
C09848	299
C10330	5941
C11380	2781
C09065	2987
C13688	35079
C18017	50215
C15120	79639
C07890	31847
C15031	79553
C09039	2886
C17743	71045
C07220	6916
C17949	81405
C06152	27987
C06660	15423
C12151	31871
C10769	6369
C03918	17365
C10693	5060
C08847	10214
C00410	17026
C17213	50707
C11066	6613
C05153	2264
C11471	4726
C00001	25805
C18570	81838
C16351	80468
C08595	3367
C08582	3136
C13828	34488
C12370	32204
C08300	4109
C00789	16022
C03345	11614
C12228	32116
C07153	75725
C12479	31433
C15239	79741
C16615	80609
C04479	17367
C03448	20570
C03299	68830
C09914	2983
C00459	18077
C14595	50102
C11052	28184
C18917	82059
C10502	99
C02035	27742
C07001	75984
C01484	48965
C01272	16783
C01005	15811
C17912	81375
C15169	79687
C04834	15580
C19071	82196
C10823	8333
C12886	31473
C10274	8179
C16916	80794
C18771	38571
C09986	8826
C15489	79972
C03032	17734
C03440	16231
C00286	16497
C14338	34908
C10631	2436
C08840	10333
C13706	34663
C18481	81776
C15065	79585
C07569	8502
C16540	48396
C12095	29560
C17472	81114
C10299	4744
C10609	8182
C00691	81197
C06500	1963
C09522	7806
C03313	28433
C11133	28919
C08239	28782
C16452	80502
C03738	16834
C08566	8342
C02522	28140
C10449	70453
C06938	4315
C09368	84
C17087	80917
C07210	10110
C02147	18047
C06950	4511
C14852	34562
C02074	17400
C08893	3865
C18354	81700
C06152	10642
C11615	8417
C15124	79642
C15277	79779
C00503	17113
C18263	81614
C03795	7417
C17350	81020
C12896	31361
C05460	27505
C02278	27836
C14587	34139
C08089	5899
C08521	3383
C19090	82212
C01275	49223
C11090	4791
C08334	6542
C07731	1135
C08610	8835
C06159	18104
C10138	10561
C14085	34285
C17212	80963
C05116	37050
C05985	27976
C14681	34167
C02138	3147
C05200	18081
C18543	81818
C07195	16335
C00587	30764
C05837	29028
C01486	29219
C08858	27663
C10134	3202
C15756	80084
C01389	17327
C12167	31391
C08512	8778
C14307	34142
C11887	29509
C09472	5547
C14970	79494
C05341	27749
C01720	21291
C05911	25882
C16450	39478
C11381	3043
C06007	27512
C18668	38491
C19590	82581
C19114	82235
C01126	28600
C00394	17383
C18601	81860
C00660	17680
C06784	8349
C17661	81256
C08438	37415
C15170	79688
C10231	5570
C00299	16704
C12425	75291
C09816	16054
C07819	4728
C11847	69440
C18687	38665
C08277	41865
C11027	3904
C17751	81316
C07620	41922
C02711	506227
C13884	35104
C00449	16927
C17994	81445
C04435	17546
C11581	2303
C11541	3793
C01595	17351
C15319	79821
C04167	28395
C04883	29110
C15310	79812
C10469	50545
C18512	39176
C00645	63153
C00842	15700
C18424	81737
C01244	17131
C07373	8427
C10064	5313
C18902	77012
C19506	27452
C17656	81251
C07075	28428
C11774	8411
C18495	39329
C17487	70437
C14537	35028
C18498	81788
C08984	9228
C18740	81928
C07955	5125
C06438	27696
C16496	80531
C10055	4360
C03737	15902
C09975	28150
C00813	29745
C10113	7642
C10509	7775
C15606	49252
C10118	75164
C14136	34025
C08404	5399
C05581	28111
C09059	2565
C19445	76606
C17379	81045
C14673	34633
C07275	5435
C16250	72568
C14272	34118
C09794	7747
C14518	34037
C16212	80383
C09109	5822
C03147	52430
C03314	30881
C06262	28659
C06108	30775
C01948	17302
C10193	59979
C18666	38990
C05570	82707
C10125	2670
C19604	82590
C08583	3362
C14584	34625
C05503	36489
C18317	81668
C16405	80485
C08730	9355
C10908	5133
C02151	17037
C19008	82142
C06936	4305
C15757	64650
C10763	4055
C15021	79544
C03914	16083
C06452	1171
C16774	80720
C11831	30619
C19434	48981
C15404	79905
C08949	5579
C13037	31790
C12426	32096
C07131	45979
C04580	28062
C16204	80376
C00023	18248
C14693	34247
C06031	27394
C00087	26833
C17049	80889
C08427	79317
C07971	6908
C06729	17095
C18720	83909
C07933	4318
C09984	7102
C14978	79502
C08197	179557
C05620	28203
C05568	24773
C09470	5536
C05592	28251
C06335	27500
C00989	30830
C05467	27379
C16607	80602
C08397	2015
C17577	81197
C16611	80606
C02557	16625
C06332	36555
C10780	8813
C07427	8028
C19460	82494
C06231	27592
C06175	7782
C16555	80562
C14868	34957
C18982	82121
C18118	81520
C15395	79896
C13625	31129
C07434	8069
C10428	35616
C13815	35009
C07411	7921
C09543	5996
C19577	82571
C19081	82206
C17036	80878
C18004	65113
C16423	80492
C01197	16433
C10295	2614
C18073	61516
C12695	31485
C03993	16741
C07811	5707
C09455	5240
C02206	16363
C06690	3349
C06940	4356
C17518	81151
C08568	10025
C06144	1461
C14086	19603
C10980	3093
C14357	34222
C06735	17628
C16921	80798
C11429	27950
C09289	2540
C00596	48643
C17572	81192
C02614	30936
C09684	5768
C19369	82424
C00941	17065
C10076	6623
C00939	1014
C18134	81531
C13874	34773
C15397	79898
C11258	83851
C08088	119486
C09847	29020
C02028	30794
C14425	34304
C00547	18357
C06183	2702
C00864	46905
C17056	80895
C09072	525464
C14844	34588
C07278	546807
C04556	18032
C03357	28684
C01149	18020
C15734	80063
C01115	17464
C05654	86003
C09876	6591
C11905	29601
C01925	16976
C15456	79953
C10956	7858
C11971	29541
C10757	3331
C17827	81359
C08675	4380
C10147	5339
C09244	16776
C11773	4800
C04498	32818
C08569	10026
C09745	10448
C18664	38735
C19393	82442
C06178	27435
C08104	3490
C09475	5740
C02726	17358
C03251	15954
C08710	9237
C18196	52228
C01291	15480
C11106	28515
C05511	28764
C10543	2375
C11207	4997
C05849	28371
C02134	17390
C12380	32209
C12842	32075
C05086	4031
C01327	17883
C08451	4973
C18154	81545
C16374	65139
C06092	9938
C11762	8483
C00927	16483
C06347	27751
C18352	81698
C10884	9128
C00541	16304
C09225	6779
C19061	82187
C15707	80039
C17332	81013
C04437	16805
C17986	81437
C18378	63928
C08419	79311
C10445	520
C19277	82356
C06455	5810
C04732	15934
C08516	2623
C11022	3232
C09197	5283
C09489	6358
C11315	8932
C08060	27543
C00850	27905
C16772	22469
C04191	27918
C07016	5163
C02045	27913
C06244	49028
C17631	69304
C16319	80443
C07573	8464
C08271	3875
C14653	34672
C02373	17998
C17398	58998
C10768	6081
C12401	31956
C14783	34055
C18892	82040
C01780	27584
C10552	1729
C14900	79426
C13061	31169
C09138	7453
C05960	28442
C01163	15749
C07495	4592
C16761	80710
C10122	8695
C04905	15797
C00488	48431
C19524	36595
C09941	5833
C08475	3937
C10703	6404
C14810	34784
C09712	8305
C00058	30751
C09912	2815
C09922	3740
C06086	63708
C02108	488
C00136	15517
C18070	81478
C13309	31087
C00181	53455
C16838	64983
C06568	7678
C14550	34440
C01984	32800
C10492	9017
C00951	16469
C07493	701
C09643	9163
C11840	29639
C09066	3291
C02381	16252
C16469	80512
C12414	32282
C05575	67049
C16633	40154
C03070	17639
C14181	34262
C00163	30768
C12717	31495
C00862	17448
C00590	17745
C09437	4933
C19219	82310
C01060	15768
C05165	18206
C06598	28989
C18512	39175
C02730	18325
C10487	8393
C17419	62440
C06355	15718
C17031	80873
C07095	38421
C14318	34568
C08129	3311
C03352	1580
C04894	17329
C15396	79897
C08916	9612
C05951	28666
C07312	63581
C00669	17515
C15522	15374
C13741	40532
C07541	6604
C00306	3165
C14805	34101
C00052	67119
C16522	53460
C04695	17391
C06456	141644
C09729	10332
C16289	80425
C02595	45807
C13569	34638
C09021	2502
C05031	27549
C02306	15907
C16409	66905
C04641	17506
C00671	15614
C16113	75441
C12625	28556
C19306	82376
C17161	80951
C04221	10702
C11931	29716
C12027	29471
C16515	64647
C05813	28423
C19023	82154
C07565	28884
C10597	5626
C11499	61289
C18837	81998
C10563	4976
C17085	80915
C09022	2503
C18010	81455
C18034	81463
C17619	81224
C16812	80747
C05504	766
C08942	4747
C14381	34418
C12869	32172
C15057	79577
C00329	47977
C14977	79501
C16836	80763
C06928	59773
C11152	44880
C09464	5952
C00185	17057
C04351	16825
C05593	17445
C17120	80940
C00762	16962
C04145	18144
C11902	29739
C01673	17823
C02001	16605
C14801	34099
C16728	80688
C07889	6755
C17267	52857
C04022	16457
C15361	79863
C13636	31128
C06372	61243
C01176	17252
C16886	80778
C18463	39291
C07266	7565
C02299	15733
C18145	81540
C08463	9662
C14372	34278
C19039	82168
C18014	51837
C08117	3510
C07340	8714
C17039	80880
C17707	71961
C09155	8116
C11474	7521
C17843	81362
C05177	16777
C11636	2260
C07394	45863
C07311	9249
C12156	31927
C02045	23958
C09392	2313
C02096	28161
C15620	79989
C15674	25461
C05941	1241
C08707	9196
C17106	80932
C16294	80430
C04643	16390
C03577	28700
C00216	46994
C00688	45868
C17221	50711
C00864	7916
C08734	28134
C18953	82093
C01210	16463
C11476	40886
C06076	3830
C00770	17796
C19582	82576
C07398	8713
C18932	82074
C11259	60584
C09343	2906
C07524	6931
C18842	82003
C12750	31290
C14058	34815
C05651	36408
C15501	20013
C16956	80821
C16717	16226
C00243	36219
C07264	7550
C05001	37516
C08896	28431
C19446	36014
C04767	17265
C05616	28647
C18406	38876
C16252	80401
C18697	81895
C08175	4462
C15688	80023
C08317	39567
C06892	27972
C08576	18149
C10611	8253
C14250	35088
C19294	82369
C14347	34577
C10554	4401
C01956	45285
C00032	26355
C07619	8716
C11638	1449
C15272	79774
C08851	3115
C14974	79498
C12122	29620
C16422	59015
C08953	5634
C07463	9453
C10774	6700
C14750	35065
C08915	9596
C15914	80172
C14489	34188
C16499	80534
C06415	18289
C10049	5380
C18151	76032
C10827	9630
C02331	15543
C17422	81076
C11086	6964
C08321	6673
C02040	24702
C10887	9295
C00141	11851
C00984	28061
C01575	15407
C09907	2374
C10461	1867
C11431	37094
C17526	81159
C15697	80031
C13183	495055
C08680	4402
C06001	37373
C08936	3825
C10421	5369
C09701	6692
C07612	6427
C17534	81166
C19057	82184
C00038	27363
C03237	15501
C14964	79488
C10824	9191
C19230	82320
C03049	11320
C03712	16305
C12569	32145
C01523	8386
C14015	4636
C18165	81555
C00267	17925
C08146	63607
C08533	70169
C18021	38257
C13310	31591
C09816	41241
C10157	6508
C03509	28455
C10079	6006
C07056	64317
C04516	17527
C08236	28657
C14919	79444
C09989	9425
C15424	79925
C19213	82305
C04131	43991
C08427	9162
C11877	50061
C08887	2937
C14395	35060
C07934	6797
C11692	9506
C04146	53045
C10116	7855
C14682	34341
C10225	10550
C05689	9068
C02262	60312
C05679	7328
C08178	5782
C03058	28578
C00665	28602
C04706	16773
C09041	2888
C11859	29596
C08640	4383
C08639	3978
C16586	80585
C15818	80104
C05189	16415
C15932	80187
C12190	31154
C03598	70799
C14192	34248
C08014	6444
C03598	17259
C06540	28572
C18231	47799
C09861	5331
C11304	8937
C05376	28751
C16598	72698
C10018	2631
C11999	29665
C14834	34504
C16324	80445
C10259	5382
C16710	80675
C06577	28671
C08468	2431
C18989	82127
C16402	19357
C17447	81095
C08749	3188
C09833	28927
C08284	47815
C09727	90
C00412	15541
C03668	6650
C17442	81092
C19545	82548
C11696	258351
C12091	27511
C15097	79616
C14087	20110
C12989	35704
C15219	79731
C14345	34579
C06878	3479
C09243	9485
C09822	36096
C18977	82116
C19308	30045
C14714	34255
C11666	716
C16569	357241
C00510	15534
C03081	17224
C11654	9403
C17423	81077
C16280	80417
C15283	79785
C13859	76061
C06213	28136
C15391	79892
C13684	3745
C14718	34788
C17575	81195
C18749	38729
C12178	31115
C18496	81786
C19310	82377
C13888	73215
C17222	80969
C14867	34688
C12374	31458
C10975	9677
C08728	8851
C04227	44715
C16197	80374
C00966	11561
C00091	15380
C00291	28112
C16370	75677
C11034	6620
C16191	80371
C09580	6625
C19403	82451
C02291	17482
C05924	44074
C03676	17419
C08384	7613
C03521	28255
C15153	34865
C01937	44185
C18970	82109
C11318	272
C16310	23292
C14182	35085
C18782	81956
C08351	28994
C11765	8421
C03001	16820
C09985	6083
C15676	48028
C15356	79858
C14371	34419
C04219	18260
C02143	27904
C18669	38864
C02961	28680
C07839	4888
C19443	82482
C15461	79958
C14849	34564
C07014	5136
C01488	27672
C12081	29679
C15692	80027
C12075	29691
C06056	28330
C13857	75612
C09746	230243
C04165	27934
C05526	21264
C06922	3764
C13482	31997
C17568	52971
C11784	4752
C04016	28944
C03738	50619
C15477	79969
C19543	82546
C08914	9595
C05945	18412
C02588	17616
C15253	79755
C06152	27374
C07147	28502
C08233	8869
C08001	6729
C09501	6726
C06417	27477
C19161	33007
C10985	4388
C09621	125
C09149	4740
C06468	27605
C13750	34554
C19563	82561
C11129	27539
C05499	783
C18037	81466
C09972	9518
C00513	17885
C19042	39243
C08153	7630
C14973	79497
C10687	5480
C08496	6594
C00086	48376
C08408	79363
C01624	9957
C14546	34012
C02193	15730
C18538	81814
C12294	31648
C10682	6698
C14301	34692
C14488	34309
C07888	4027
C14952	79476
C16592	80590
C02502	16540
C12767	31477
C13843	76953
C15790	23057
C17239	80981
C01732	16600
C12045	29515
C13478	34825
C18261	81612
C08544	5518
C07652	50692
C08507	6951
C00243	17716
C16963	80827
C09969	9035
C15334	79836
C04844	63742
C02185	16323
C16288	80424
C18020	17219
C08484	4813
C08729	8893
C01481	17395
C06305	89
C12632	16559
C17495	81133
C13103	31753
C13835	34878
C01529	27568
C07064	6359
C01162	16357
C03772	16985
C13014	32918
C15091	79610
C17602	38120
C04489	17614
C07761	124991
C19502	39481
C09350	2984
C15126	79644
C01292	16312
C11597	5544
C17920	81383
C17019	80863
C01508	62321
C05908	28436
C16514	64646
C03414	15874
C03274	5457
C11119	7329
C04541	7396
C06186	18305
C07096	28457
C01477	18388
C02405	16729
C09839	3381
C15765	80089
C12645	31969
C18232	59930
C00108	30754
C15002	79525
C17018	64284
C12423	75244
C06268	33010
C15679	80017
C11398	154
C11917	29612
C07530	4904
C12051	29631
C07474	8207
C15517	52023
C18910	52402
C18038	81467
C09471	2871
C02097	15848
C07098	28755
C19052	82179
C15098	79617
C02957	27419
C08425	79352
C00719	17750
C00140	17411
C00620	16300
C16292	80428
C04122	19029
C02657	36658
C07348	15502
C08741	4371
C07712	28818
C05427	75837
C15105	79624
C05597	8087
C12326	31033
C17002	80853
C08982	9210
C15327	79829
C03034	17262
C09534	8606
C06827	2676
C06593	28579
C15704	80036
C08031	4846
C07518	6015
C01536	18186
C12219	31432
C19348	82407
C12334	70184
C18213	81590
C11123	8657
C12012	149836
C11594	4734
C00988	17150
C19244	82330
C16825	80758
C14501	34860
C04327	17857
C11278	2505
C06911	27899
C17101	80927
C00876	16848
C12121	29490
C15373	79875
C08505	8643
C00150	49446
C09167	4823
C05902	1579
C10443	3962
C11483	6617
C10987	7087
C10382	27598
C13737	34725
C05589	6277
C04706	38122
C04844	29086
C11681	802
C18911	61291
C17248	80986
C05904	28510
C10521	8600
C12337	31505
C07528	6759
C18705	81901
C09732	28709
C19335	82395
C18499	83638
C06634	28239
C03998	17825
C08551	3080
C05812	1235
C01408	17682
C19539	82544
C14237	34436
C18155	81546
C14239	34331
C06825	2668
C00809	36773
C13856	52392
C07656	27412
C10711	6564
C09158	3328
C00282	49637
C11006	920
C10789	9524
C08836	8334
C19568	82565
C18546	81821
C10920	30966
C01077	16288
C08410	5405
C03394	14216
C14922	79447
C11281	338412
C08450	66722
C15823	80108
C14554	34671
C15795	72331
C00859	27717
C17961	81413
C04536	15432
C12325	31104
C05906	15758
C16419	80491
C06007	49258
C08414	79343
C05272	52381
C01716	6128
C08419	5415
C09533	8599
C00423	35697
C18455	39347
C15443	79941
C08536	8402
C19017	82149
C16188	80369
C19472	82503
C19610	29035
C15330	79832
C10592	4766
C03219	17502
C17346	81019
C15635	79997
C08266	6329
C09587	9999
C16524	63862
C02692	5711
C11676	6510
C17649	81244
C08880	28332
C08541	3161
C14687	46788
C01221	16505
C08796	3943
C16931	80805
C10185	9131
C12251	31084
C05811	1233
C00777	35291
C18380	81717
C18732	81921
C08600	9138
C02126	17064
C14491	34896
C09360	3065
C18373	39397
C17711	81286
C06424	28875
C00263	15699
C10349	5168
C14273	37874
C09209	5623
C13138	32322
C12196	31024
C08884	9958
C00059	26836
C16553	80560
C02645	28367
C00005	16474
C16536	80550
C00593	17717
C10456	5160
C16801	80738
C04709	27553
C18766	81945
C17359	81028
C13824	34942
C06857	3183
C15572	28591
C10995	2665
C08281	23858
C11231	4672
C06048	9275
C19390	82439
C14819	29034
C07230	6965
C17376	81043
C10258	5072
